,index,n,r,CI95%,r2,adj_r2,p-val,BF10,power,X,Y,X_covars,Y_covars
436,pearson,11718,0.927,[0.92 0.93],0.86,0.86,0.0,inf,1.0,generationtime_m,phi_m,"['growth_length_m', 'division_ratios__f_n_m']",None
437,pearson,11718,0.826,[0.82 0.83],0.683,0.683,0.0,inf,1.0,generationtime_m,phi_m,"['growth_length_m', 'division_ratios__f_n_m']",['length_birth_m']
438,pearson,11718,0.936,[0.93 0.94],0.876,0.876,0.0,inf,1.0,generationtime_m,phi_m,"['growth_length_m', 'division_ratios__f_n_m']",['growth_length_m']
439,pearson,11718,0.936,[0.93 0.94],0.877,0.877,0.0,inf,1.0,generationtime_m,phi_m,"['growth_length_m', 'division_ratios__f_n_m']",['division_ratios__f_n_m']
440,pearson,11718,0.835,[0.83 0.84],0.697,0.697,0.0,inf,1.0,generationtime_m,phi_m,"['growth_length_m', 'division_ratios__f_n_m']","['length_birth_m', 'growth_length_m']"
441,pearson,11718,0.835,[0.83 0.84],0.697,0.697,0.0,inf,1.0,generationtime_m,phi_m,"['growth_length_m', 'division_ratios__f_n_m']","['length_birth_m', 'division_ratios__f_n_m']"
442,pearson,11718,0.945,[0.94 0.95],0.893,0.893,0.0,inf,1.0,generationtime_m,phi_m,"['growth_length_m', 'division_ratios__f_n_m']","['growth_length_m', 'division_ratios__f_n_m']"
443,pearson,11718,0.844,[0.84 0.85],0.712,0.712,0.0,inf,1.0,generationtime_m,phi_m,"['growth_length_m', 'division_ratios__f_n_m']","['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']"
444,pearson,11718,0.807,[0.8  0.81],0.651,0.651,0.0,inf,1.0,generationtime_m,phi_m,"['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']",None
445,pearson,11718,0.923,[0.92 0.93],0.851,0.851,0.0,inf,1.0,generationtime_m,phi_m,"['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']",['length_birth_m']
446,pearson,11718,0.814,[0.81 0.82],0.663,0.663,0.0,inf,1.0,generationtime_m,phi_m,"['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']",['growth_length_m']
447,pearson,11718,0.815,[0.81 0.82],0.664,0.664,0.0,inf,1.0,generationtime_m,phi_m,"['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']",['division_ratios__f_n_m']
448,pearson,11718,0.928,[0.93 0.93],0.861,0.861,0.0,inf,1.0,generationtime_m,phi_m,"['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']","['length_birth_m', 'growth_length_m']"
449,pearson,11718,0.927,[0.92 0.93],0.86,0.86,0.0,inf,1.0,generationtime_m,phi_m,"['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']","['length_birth_m', 'division_ratios__f_n_m']"
450,pearson,11718,0.822,[0.82 0.83],0.676,0.676,0.0,inf,1.0,generationtime_m,phi_m,"['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']","['growth_length_m', 'division_ratios__f_n_m']"
451,pearson,11718,0.933,[0.93 0.93],0.87,0.87,0.0,inf,1.0,generationtime_m,phi_m,"['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']","['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']"
452,pearson,11718,0.685,[0.67 0.69],0.469,0.469,0.0,inf,1.0,generationtime_m,phi_m,None,['length_birth_m']
453,pearson,11718,0.836,[0.83 0.84],0.699,0.699,0.0,inf,1.0,generationtime_m,phi_m,None,['growth_length_m']
454,pearson,11718,0.755,[0.75 0.76],0.57,0.57,0.0,inf,1.0,generationtime_m,phi_m,None,['division_ratios__f_n_m']
455,pearson,11718,0.743,[0.73 0.75],0.552,0.552,0.0,inf,1.0,generationtime_m,phi_m,None,"['length_birth_m', 'growth_length_m']"
456,pearson,11718,0.679,[0.67 0.69],0.461,0.461,0.0,inf,1.0,generationtime_m,phi_m,None,"['length_birth_m', 'division_ratios__f_n_m']"
457,pearson,11718,0.826,[0.82 0.83],0.682,0.682,0.0,inf,1.0,generationtime_m,phi_m,None,"['growth_length_m', 'division_ratios__f_n_m']"
458,pearson,11718,0.737,[0.73 0.75],0.544,0.543,0.0,inf,1.0,generationtime_m,phi_m,None,"['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']"
459,pearson,11718,0.715,[0.71 0.72],0.512,0.512,0.0,inf,1.0,generationtime_m,phi_m,['length_birth_m'],['growth_length_m']
460,pearson,11718,0.63,[0.62 0.64],0.397,0.397,0.0,inf,1.0,generationtime_m,phi_m,['length_birth_m'],['division_ratios__f_n_m']
461,pearson,11718,0.791,[0.78 0.8 ],0.626,0.626,0.0,inf,1.0,generationtime_m,phi_m,['length_birth_m'],"['length_birth_m', 'growth_length_m']"
462,pearson,11718,0.723,[0.71 0.73],0.523,0.523,0.0,inf,1.0,generationtime_m,phi_m,['length_birth_m'],"['length_birth_m', 'division_ratios__f_n_m']"
463,pearson,11718,0.708,[0.7  0.72],0.501,0.501,0.0,inf,1.0,generationtime_m,phi_m,['length_birth_m'],"['growth_length_m', 'division_ratios__f_n_m']"
464,pearson,11718,0.785,[0.78 0.79],0.616,0.616,0.0,inf,1.0,generationtime_m,phi_m,['length_birth_m'],"['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']"
465,pearson,11718,0.925,[0.92 0.93],0.856,0.856,0.0,inf,1.0,generationtime_m,phi_m,['growth_length_m'],['division_ratios__f_n_m']
466,pearson,11718,0.84,[0.83 0.85],0.706,0.706,0.0,inf,1.0,generationtime_m,phi_m,['growth_length_m'],"['length_birth_m', 'growth_length_m']"
467,pearson,11718,0.825,[0.82 0.83],0.681,0.681,0.0,inf,1.0,generationtime_m,phi_m,['growth_length_m'],"['length_birth_m', 'division_ratios__f_n_m']"
468,pearson,11718,0.934,[0.93 0.94],0.872,0.872,0.0,inf,1.0,generationtime_m,phi_m,['growth_length_m'],"['growth_length_m', 'division_ratios__f_n_m']"
469,pearson,11718,0.834,[0.83 0.84],0.696,0.695,0.0,inf,1.0,generationtime_m,phi_m,['growth_length_m'],"['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']"
470,pearson,11718,0.736,[0.73 0.74],0.542,0.542,0.0,inf,1.0,generationtime_m,phi_m,['division_ratios__f_n_m'],"['length_birth_m', 'growth_length_m']"
471,pearson,11718,0.685,[0.67 0.69],0.469,0.469,0.0,inf,1.0,generationtime_m,phi_m,['division_ratios__f_n_m'],"['length_birth_m', 'division_ratios__f_n_m']"
472,pearson,11718,0.832,[0.83 0.84],0.693,0.693,0.0,inf,1.0,generationtime_m,phi_m,['division_ratios__f_n_m'],"['growth_length_m', 'division_ratios__f_n_m']"
473,pearson,11718,0.743,[0.74 0.75],0.552,0.552,0.0,inf,1.0,generationtime_m,phi_m,['division_ratios__f_n_m'],"['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']"
474,pearson,11718,0.921,[0.92 0.92],0.848,0.848,0.0,inf,1.0,generationtime_m,phi_m,"['length_birth_m', 'growth_length_m']","['length_birth_m', 'division_ratios__f_n_m']"
475,pearson,11718,0.81,[0.8  0.82],0.657,0.657,0.0,inf,1.0,generationtime_m,phi_m,"['length_birth_m', 'growth_length_m']","['growth_length_m', 'division_ratios__f_n_m']"
476,pearson,11718,0.926,[0.92 0.93],0.858,0.858,0.0,inf,1.0,generationtime_m,phi_m,"['length_birth_m', 'growth_length_m']","['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']"
477,pearson,11718,0.716,[0.71 0.72],0.513,0.513,0.0,inf,1.0,generationtime_m,phi_m,"['length_birth_m', 'division_ratios__f_n_m']","['growth_length_m', 'division_ratios__f_n_m']"
478,pearson,11718,0.789,[0.78 0.8 ],0.622,0.622,0.0,inf,1.0,generationtime_m,phi_m,"['length_birth_m', 'division_ratios__f_n_m']","['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']"
479,pearson,11718,0.844,[0.84 0.85],0.712,0.712,0.0,inf,1.0,generationtime_m,phi_m,"['growth_length_m', 'division_ratios__f_n_m']","['length_birth_m', 'growth_length_m', 'division_ratios__f_n_m']"
480,pearson,11718,-0.277,[-0.29 -0.26],0.077,0.077,2.8718723079641675e-205,9.899e+200,1.0,length_birth_m,growth_length_m,None,['generationtime_m']
481,pearson,11718,-0.082,[-0.1  -0.06],0.007,0.007,3.8743305488904244e-19,2.621e+15,1.0,length_birth_m,growth_length_m,None,['division_ratios__f_n_m']
482,pearson,11718,-0.019,[-0.04 -0.  ],0.0,0.0,0.042412799556795805,0.091,0.528,length_birth_m,growth_length_m,None,['phi_m']
483,pearson,11718,-0.272,[-0.29 -0.26],0.074,0.074,1.4440063436807544e-198,2.006e+194,1.0,length_birth_m,growth_length_m,None,"['generationtime_m', 'division_ratios__f_n_m']"
484,pearson,11718,0.044,[0.03 0.06],0.002,0.002,1.8410031162569666e-06,1009.266,0.998,length_birth_m,growth_length_m,None,"['generationtime_m', 'phi_m']"
485,pearson,11718,-0.019,[-0.04 -0.  ],0.0,0.0,0.04059988489380475,0.094,0.535,length_birth_m,growth_length_m,None,"['division_ratios__f_n_m', 'phi_m']"
486,pearson,11718,0.046,[0.03 0.06],0.002,0.002,4.984845469260503e-07,3549.458,0.999,length_birth_m,growth_length_m,None,"['generationtime_m', 'division_ratios__f_n_m', 'phi_m']"
487,pearson,11718,-0.084,[-0.1  -0.07],0.007,0.007,8.208730771177831e-20,1.214e+16,1.0,length_birth_m,growth_length_m,None,None
488,pearson,11718,-0.277,[-0.29 -0.26],0.077,0.077,2.8718723079641675e-205,9.899e+200,1.0,length_birth_m,growth_length_m,None,['generationtime_m']
489,pearson,11718,-0.082,[-0.1  -0.06],0.007,0.007,3.8743305488904244e-19,2.621e+15,1.0,length_birth_m,growth_length_m,None,['division_ratios__f_n_m']
490,pearson,11718,-0.019,[-0.04 -0.  ],0.0,0.0,0.042412799556795805,0.091,0.528,length_birth_m,growth_length_m,None,['phi_m']
491,pearson,11718,-0.272,[-0.29 -0.26],0.074,0.074,1.4440063436807544e-198,2.006e+194,1.0,length_birth_m,growth_length_m,None,"['generationtime_m', 'division_ratios__f_n_m']"
492,pearson,11718,0.044,[0.03 0.06],0.002,0.002,1.8410031162569666e-06,1009.266,0.998,length_birth_m,growth_length_m,None,"['generationtime_m', 'phi_m']"
493,pearson,11718,-0.019,[-0.04 -0.  ],0.0,0.0,0.04059988489380475,0.094,0.535,length_birth_m,growth_length_m,None,"['division_ratios__f_n_m', 'phi_m']"
494,pearson,11718,0.046,[0.03 0.06],0.002,0.002,4.984845469260503e-07,3549.458,0.999,length_birth_m,growth_length_m,None,"['generationtime_m', 'division_ratios__f_n_m', 'phi_m']"
495,pearson,11718,-0.26,[-0.28 -0.24],0.067,0.067,5.959555947779431e-180,5.136e+175,1.0,length_birth_m,growth_length_m,['generationtime_m'],['division_ratios__f_n_m']
496,pearson,11718,-0.231,[-0.25 -0.21],0.053,0.053,1.2338325042731167e-141,2.831e+137,1.0,length_birth_m,growth_length_m,['generationtime_m'],['phi_m']
497,pearson,11718,-0.29,[-0.31 -0.27],0.084,0.084,4.1611669889985624e-226,6.467e+221,1.0,length_birth_m,growth_length_m,['generationtime_m'],"['generationtime_m', 'division_ratios__f_n_m']"
498,pearson,11718,0.047,[0.03 0.06],0.002,0.002,3.7688130394945293e-07,4648.474,0.999,length_birth_m,growth_length_m,['generationtime_m'],"['generationtime_m', 'phi_m']"
499,pearson,11718,-0.231,[-0.25 -0.21],0.053,0.053,8.063265271238024e-142,4.33e+137,1.0,length_birth_m,growth_length_m,['generationtime_m'],"['division_ratios__f_n_m', 'phi_m']"
500,pearson,11718,0.049,[0.03 0.07],0.002,0.002,8.614084029781241e-08,1.936e+04,1.0,length_birth_m,growth_length_m,['generationtime_m'],"['generationtime_m', 'division_ratios__f_n_m', 'phi_m']"
501,pearson,11718,-0.261,[-0.28 -0.24],0.068,0.068,2.551204036937316e-181,1.195e+177,1.0,length_birth_m,growth_length_m,['generationtime_m'],None
502,pearson,11718,-0.295,[-0.31 -0.28],0.087,0.087,8.629028877990154e-234,3.059e+229,1.0,length_birth_m,growth_length_m,['generationtime_m'],['generationtime_m']
503,pearson,11718,-0.26,[-0.28 -0.24],0.067,0.067,5.959555947779431e-180,5.136e+175,1.0,length_birth_m,growth_length_m,['generationtime_m'],['division_ratios__f_n_m']
504,pearson,11718,-0.231,[-0.25 -0.21],0.053,0.053,1.2338325042731167e-141,2.831e+137,1.0,length_birth_m,growth_length_m,['generationtime_m'],['phi_m']
505,pearson,11718,-0.29,[-0.31 -0.27],0.084,0.084,4.1611669889985624e-226,6.467e+221,1.0,length_birth_m,growth_length_m,['generationtime_m'],"['generationtime_m', 'division_ratios__f_n_m']"
506,pearson,11718,0.047,[0.03 0.06],0.002,0.002,3.7688130394945293e-07,4648.474,0.999,length_birth_m,growth_length_m,['generationtime_m'],"['generationtime_m', 'phi_m']"
507,pearson,11718,-0.231,[-0.25 -0.21],0.053,0.053,8.063265271238024e-142,4.33e+137,1.0,length_birth_m,growth_length_m,['generationtime_m'],"['division_ratios__f_n_m', 'phi_m']"
508,pearson,11718,0.049,[0.03 0.07],0.002,0.002,8.614084029781241e-08,1.936e+04,1.0,length_birth_m,growth_length_m,['generationtime_m'],"['generationtime_m', 'division_ratios__f_n_m', 'phi_m']"
509,pearson,11718,-0.019,[-0.04 -0.  ],0.0,0.0,0.03666090925128314,0.103,0.552,length_birth_m,growth_length_m,['division_ratios__f_n_m'],['phi_m']
510,pearson,11718,-0.274,[-0.29 -0.26],0.075,0.075,6.125551665781004e-201,4.697e+196,1.0,length_birth_m,growth_length_m,['division_ratios__f_n_m'],"['generationtime_m', 'division_ratios__f_n_m']"
511,pearson,11718,0.05,[0.03 0.07],0.003,0.002,5.3620944536138784e-08,3.064e+04,1.0,length_birth_m,growth_length_m,['division_ratios__f_n_m'],"['generationtime_m', 'phi_m']"
512,pearson,11718,-0.019,[-0.04 -0.  ],0.0,0.0,0.03945146531285886,0.096,0.54,length_birth_m,growth_length_m,['division_ratios__f_n_m'],"['division_ratios__f_n_m', 'phi_m']"
513,pearson,11718,0.047,[0.03 0.06],0.002,0.002,4.2809078194545695e-07,4110.81,0.999,length_birth_m,growth_length_m,['division_ratios__f_n_m'],"['generationtime_m', 'division_ratios__f_n_m', 'phi_m']"
514,pearson,11718,-0.083,[-0.1  -0.06],0.007,0.007,2.439878555038464e-19,4.139e+15,1.0,length_birth_m,growth_length_m,['division_ratios__f_n_m'],None
515,pearson,11718,-0.269,[-0.29 -0.25],0.073,0.072,4.170530005072878e-194,7.034e+189,1.0,length_birth_m,growth_length_m,['division_ratios__f_n_m'],['generationtime_m']
516,pearson,11718,-0.083,[-0.1  -0.06],0.007,0.007,2.4184461266542723e-19,4.175e+15,1.0,length_birth_m,growth_length_m,['division_ratios__f_n_m'],['division_ratios__f_n_m']
517,pearson,11718,-0.019,[-0.04 -0.  ],0.0,0.0,0.03666090925128314,0.103,0.552,length_birth_m,growth_length_m,['division_ratios__f_n_m'],['phi_m']
518,pearson,11718,-0.274,[-0.29 -0.26],0.075,0.075,6.125551665781004e-201,4.697e+196,1.0,length_birth_m,growth_length_m,['division_ratios__f_n_m'],"['generationtime_m', 'division_ratios__f_n_m']"
519,pearson,11718,0.05,[0.03 0.07],0.003,0.002,5.3620944536138784e-08,3.064e+04,1.0,length_birth_m,growth_length_m,['division_ratios__f_n_m'],"['generationtime_m', 'phi_m']"
520,pearson,11718,-0.019,[-0.04 -0.  ],0.0,0.0,0.03945146531285886,0.096,0.54,length_birth_m,growth_length_m,['division_ratios__f_n_m'],"['division_ratios__f_n_m', 'phi_m']"
521,pearson,11718,0.047,[0.03 0.06],0.002,0.002,4.2809078194545695e-07,4110.81,0.999,length_birth_m,growth_length_m,['division_ratios__f_n_m'],"['generationtime_m', 'division_ratios__f_n_m', 'phi_m']"
522,pearson,11718,-0.003,[-0.02  0.01],0.0,-0.0,0.7312120938633643,0.012,0.064,length_birth_m,growth_length_m,['phi_m'],"['generationtime_m', 'division_ratios__f_n_m']"
523,pearson,11718,0.05,[0.03 0.07],0.003,0.002,4.8686770401954645e-08,3.364e+04,1.0,length_birth_m,growth_length_m,['phi_m'],"['generationtime_m', 'phi_m']"
524,pearson,11718,-0.022,[-0.04 -0.  ],0.0,0.0,0.019194440532933284,0.18,0.649,length_birth_m,growth_length_m,['phi_m'],"['division_ratios__f_n_m', 'phi_m']"
525,pearson,11718,0.053,[0.04 0.07],0.003,0.003,8.934195640259574e-09,1.744e+05,1.0,length_birth_m,growth_length_m,['phi_m'],"['generationtime_m', 'division_ratios__f_n_m', 'phi_m']"
526,pearson,11718,-0.021,[-0.04 -0.  ],0.0,0.0,0.02146167974661735,0.163,0.633,length_birth_m,growth_length_m,['phi_m'],None
527,pearson,11718,-0.007,[-0.03  0.01],0.0,-0.0,0.42550024465396663,0.016,0.125,length_birth_m,growth_length_m,['phi_m'],['generationtime_m']
528,pearson,11718,-0.021,[-0.04 -0.  ],0.0,0.0,0.025876773434545707,0.139,0.606,length_birth_m,growth_length_m,['phi_m'],['division_ratios__f_n_m']
529,pearson,11718,-0.021,[-0.04 -0.  ],0.0,0.0,0.020287985170670222,0.171,0.641,length_birth_m,growth_length_m,['phi_m'],['phi_m']
530,pearson,11718,-0.003,[-0.02  0.01],0.0,-0.0,0.7312120938633643,0.012,0.064,length_birth_m,growth_length_m,['phi_m'],"['generationtime_m', 'division_ratios__f_n_m']"
531,pearson,11718,0.05,[0.03 0.07],0.003,0.002,4.8686770401954645e-08,3.364e+04,1.0,length_birth_m,growth_length_m,['phi_m'],"['generationtime_m', 'phi_m']"
532,pearson,11718,-0.022,[-0.04 -0.  ],0.0,0.0,0.019194440532933284,0.18,0.649,length_birth_m,growth_length_m,['phi_m'],"['division_ratios__f_n_m', 'phi_m']"
533,pearson,11718,0.053,[0.04 0.07],0.003,0.003,8.934195640259574e-09,1.744e+05,1.0,length_birth_m,growth_length_m,['phi_m'],"['generationtime_m', 'division_ratios__f_n_m', 'phi_m']"
534,pearson,11718,0.051,[0.03 0.07],0.003,0.002,3.761020674031305e-08,4.321e+04,1.0,length_birth_m,growth_length_m,"['generationtime_m', 'division_ratios__f_n_m']","['generationtime_m', 'phi_m']"
535,pearson,11718,-0.227,[-0.24 -0.21],0.051,0.051,2.763225591646495e-136,1.291e+132,1.0,length_birth_m,growth_length_m,"['generationtime_m', 'division_ratios__f_n_m']","['division_ratios__f_n_m', 'phi_m']"
536,pearson,11718,0.05,[0.03 0.07],0.002,0.002,8.039131529451277e-08,2.07e+04,1.0,length_birth_m,growth_length_m,"['generationtime_m', 'division_ratios__f_n_m']","['generationtime_m', 'division_ratios__f_n_m', 'phi_m']"
537,pearson,11718,-0.256,[-0.27 -0.24],0.066,0.065,5.508378682926086e-175,5.644e+170,1.0,length_birth_m,growth_length_m,"['generationtime_m', 'division_ratios__f_n_m']",None
538,pearson,11718,-0.29,[-0.31 -0.27],0.084,0.084,1.6038818974147808e-225,1.68e+221,1.0,length_birth_m,growth_length_m,"['generationtime_m', 'division_ratios__f_n_m']",['generationtime_m']
539,pearson,11718,-0.256,[-0.27 -0.24],0.066,0.065,5.0415925031516764e-175,6.166e+170,1.0,length_birth_m,growth_length_m,"['generationtime_m', 'division_ratios__f_n_m']",['division_ratios__f_n_m']
540,pearson,11718,-0.227,[-0.24 -0.21],0.051,0.051,1.8898556553977443e-136,1.887e+132,1.0,length_birth_m,growth_length_m,"['generationtime_m', 'division_ratios__f_n_m']",['phi_m']
541,pearson,11718,-0.291,[-0.31 -0.27],0.085,0.084,3.369253246158801e-227,7.965e+222,1.0,length_birth_m,growth_length_m,"['generationtime_m', 'division_ratios__f_n_m']","['generationtime_m', 'division_ratios__f_n_m']"
542,pearson,11718,0.051,[0.03 0.07],0.003,0.002,3.761020674031305e-08,4.321e+04,1.0,length_birth_m,growth_length_m,"['generationtime_m', 'division_ratios__f_n_m']","['generationtime_m', 'phi_m']"
543,pearson,11718,-0.227,[-0.24 -0.21],0.051,0.051,2.763225591646495e-136,1.291e+132,1.0,length_birth_m,growth_length_m,"['generationtime_m', 'division_ratios__f_n_m']","['division_ratios__f_n_m', 'phi_m']"
544,pearson,11718,0.05,[0.03 0.07],0.002,0.002,8.039131529451277e-08,2.07e+04,1.0,length_birth_m,growth_length_m,"['generationtime_m', 'division_ratios__f_n_m']","['generationtime_m', 'division_ratios__f_n_m', 'phi_m']"
545,pearson,11718,0.022,[0.   0.04],0.0,0.0,0.015967321022828735,0.211,0.674,length_birth_m,growth_length_m,"['generationtime_m', 'phi_m']","['division_ratios__f_n_m', 'phi_m']"
546,pearson,11718,0.053,[0.04 0.07],0.003,0.003,8.575506855253855e-09,1.815e+05,1.0,length_birth_m,growth_length_m,"['generationtime_m', 'phi_m']","['generationtime_m', 'division_ratios__f_n_m', 'phi_m']"
547,pearson,11718,0.022,[0.   0.04],0.0,0.0,0.01600102149006679,0.211,0.673,length_birth_m,growth_length_m,"['generationtime_m', 'phi_m']",None
548,pearson,11718,0.025,[0.01 0.04],0.001,0.0,0.006427913220630084,0.474,0.778,length_birth_m,growth_length_m,"['generationtime_m', 'phi_m']",['generationtime_m']
549,pearson,11718,0.023,[0.   0.04],0.001,0.0,0.013003236927698277,0.253,0.7,length_birth_m,growth_length_m,"['generationtime_m', 'phi_m']",['division_ratios__f_n_m']
550,pearson,11718,0.022,[0.   0.04],0.001,0.0,0.01505239963127606,0.222,0.681,length_birth_m,growth_length_m,"['generationtime_m', 'phi_m']",['phi_m']
551,pearson,11718,0.029,[0.01 0.05],0.001,0.001,0.0015278983080735267,1.756,0.887,length_birth_m,growth_length_m,"['generationtime_m', 'phi_m']","['generationtime_m', 'division_ratios__f_n_m']"
552,pearson,11718,0.05,[0.03 0.07],0.003,0.002,4.6918372331263114e-08,3.487e+04,1.0,length_birth_m,growth_length_m,"['generationtime_m', 'phi_m']","['generationtime_m', 'phi_m']"
553,pearson,11718,0.022,[0.   0.04],0.0,0.0,0.015967321022828735,0.211,0.674,length_birth_m,growth_length_m,"['generationtime_m', 'phi_m']","['division_ratios__f_n_m', 'phi_m']"
554,pearson,11718,0.053,[0.04 0.07],0.003,0.003,8.575506855253855e-09,1.815e+05,1.0,length_birth_m,growth_length_m,"['generationtime_m', 'phi_m']","['generationtime_m', 'division_ratios__f_n_m', 'phi_m']"
555,pearson,11718,0.053,[0.04 0.07],0.003,0.003,8.620403742827738e-09,1.806e+05,1.0,length_birth_m,growth_length_m,"['division_ratios__f_n_m', 'phi_m']","['generationtime_m', 'division_ratios__f_n_m', 'phi_m']"
556,pearson,11718,-0.021,[-0.04 -0.  ],0.0,0.0,0.020193020679850363,0.172,0.642,length_birth_m,growth_length_m,"['division_ratios__f_n_m', 'phi_m']",None
557,pearson,11718,-0.007,[-0.03  0.01],0.0,-0.0,0.44330901542117024,0.016,0.12,length_birth_m,growth_length_m,"['division_ratios__f_n_m', 'phi_m']",['generationtime_m']
558,pearson,11718,-0.021,[-0.04 -0.  ],0.0,0.0,0.020179605451131434,0.172,0.642,length_birth_m,growth_length_m,"['division_ratios__f_n_m', 'phi_m']",['division_ratios__f_n_m']
